Date,Close,High,Low,Open,Volume,Return
1972-10-12,0.1453782320022583,0.1467328216628171,0.1444753428651634,0.1467328216628171,3232829,-0.009232180348322627
1972-10-13,0.1435723751783371,0.1453783289237049,0.1431210337800239,0.1453783289237049,3020342,-0.012421782814728055
1972-10-16,0.1426695138216018,0.1449269944010384,0.1422179872089344,0.1435723927796218,1826371,-0.00628854510217447
1972-10-17,0.1440238654613495,0.1440238654613495,0.142669449608554,0.142669449608554,2838211,0.009492929522709304
1972-10-18,0.1422180384397506,0.1462814635580057,0.1408636214894582,0.1440239821653628,4077715,-0.01253838741110247
1972-10-19,0.1435723751783371,0.1435723751783371,0.1413150800346561,0.1422179697736933,1588589,0.009522960332210229
1972-10-20,0.1471842378377914,0.1476357642909852,0.1422179369793093,0.1435723420716375,1239504,0.02515708648664372
1972-10-23,0.1503447741270065,0.1507961263237568,0.1480873051825218,0.1480873051825218,1269859,0.021473333936058214
1972-10-24,0.1507960706949234,0.1512476078840621,0.1494416551780994,0.1503447186646773,3526262,0.003001744294322206
1972-10-25,0.1485388576984405,0.149893273952458,0.1471842671771351,0.149893273952458,1153498,-0.014968645973869488
1972-10-26,0.1480873078107834,0.1503447767953337,0.1471842439750367,0.1485388342828048,1436813,-0.003039944528009153
1972-10-27,0.1485388576984405,0.1489902099743525,0.1462813883580231,0.1480873311552406,1325510,0.003049213969329889
1972-10-30,0.1462813466787338,0.1485388153759408,0.1462813466787338,0.1485388153759408,880301,-0.015198117547731704
1972-10-31,0.1480873078107834,0.1494417129595871,0.1471842439750367,0.1471842439750367,3602150,0.012345806031003326
1972-11-01,0.1498932093381881,0.1507960877680975,0.1476357300791939,0.1480872673194558,3187296,0.012194843394088606
1972-11-02,0.1553110629320144,0.1553110629320144,0.1498932254034436,0.1498932254034436,3900643,0.03614475677548934
1972-11-03,0.1625349074602127,0.1625349074602127,0.1548595873712692,0.1553111248399114,2590310,0.04651210539561146
1972-11-06,0.1593742072582245,0.1625347486158121,0.1589228553896935,0.1625347486158121,2696554,-0.01944628542494442
1972-11-08,0.1598258018493652,0.1611802174610289,0.1584713971294018,0.159374275520309,3531322,0.0028335487837691797
1972-11-09,0.1593742072582245,0.160728796556905,0.157568266091013,0.1598257333938861,895478,-0.00282554247133604
1972-11-10,0.1553110629320144,0.1593742994863169,0.1539566471166796,0.1593742994863169,5236272,-0.025494365720212242
1972-11-13,0.1557624489068985,0.1580199290562205,0.154408043594264,0.1553111075392465,890419,0.0029063349793805315
1972-11-14,0.1553110629320144,0.1575683572740273,0.153053583431068,0.1557624041700357,1360925,-0.0028979126744077544
1972-11-15,0.1553110629320144,0.1562139414586925,0.1553110629320144,0.1553110629320144,5119910,0.0
1972-11-16,0.1553110629320144,0.1557624041700357,0.1539566471166796,0.1553110629320144,3010224,0.0
1972-11-17,0.1553110629320144,0.1571170051443041,0.1548595256433577,0.1553110629320144,4927661,0.0
1972-11-20,0.1553110629320144,0.1562139414586925,0.1548595256433577,0.1553110629320144,1391280,0.0
1972-11-21,0.1521506905555725,0.1553110482851543,0.1516991533094986,0.1553110482851543,1790957,-0.02034866233466781
1972-11-22,0.1544079184532165,0.1562138597205562,0.151247562079233,0.1521506252923212,3364368,0.014835475865418779
1972-11-24,0.1557624489068985,0.1571170502702248,0.1548595701209027,0.1548595701209027,1426694,0.008772415736518102
1972-11-27,0.1571170836687088,0.1575684360240101,0.1557624820174339,0.1557624820174339,1178794,0.008696799333323124
1972-11-28,0.1574253141880035,0.1587862990826885,0.1560643402378466,0.1578790414867334,1517760,0.0019617886998504197
1972-11-29,0.1574253141880035,0.1583325827284866,0.1560643402378466,0.1574253141880035,1608826,0.0
1972-11-30,0.1587864607572555,0.1601474470376812,0.1578792022375401,0.1578792022375401,1735306,0.008646300477612279
1972-12-01,0.1596939116716385,0.1610548980060753,0.1583327502245678,0.1587864670587448,1811194,0.005714913664901511
1972-12-04,0.16150863468647,0.16150863468647,0.1601474730721395,0.1601474730721395,1952851,0.011363758303841509
1972-12-05,0.16150863468647,0.163323349022616,0.1606011899620693,0.16150863468647,2595370,0.0
1972-12-06,0.16150863468647,0.16150863468647,0.1601474730721395,0.16150863468647,784176,0.0
1972-12-07,0.16150863468647,0.1628696211881452,0.1606011899620693,0.16150863468647,1679654,0.0
1972-12-08,0.1633234173059463,0.1633234173059463,0.1615087022110923,0.1615087022110923,3248006,0.011236443320812306
1972-12-11,0.1637768000364303,0.1646842443185753,0.161962097529246,0.1633232694247313,2064154,0.002775981166464936
1972-12-12,0.16150863468647,0.1642306076898204,0.16150863468647,0.1637768798553495,2499245,-0.013849124842198468
1972-12-13,0.1601473838090896,0.1615085446647354,0.1596938422846104,0.1615085446647354,3440256,-0.00842834737611975
1972-12-14,0.1596939116716385,0.1610548980060753,0.1596939116716385,0.1601474533931817,1578470,-0.0028315925409789777
1972-12-15,0.1551570296287536,0.1596938796697108,0.1542497603103064,0.1596938796697108,8226259,-0.028409862313433676
1972-12-18,0.1547035276889801,0.155610786295657,0.1542497998847796,0.1551570694359967,1123142,-0.0029228578354367762
1972-12-19,0.1565180569887161,0.1569717848279536,0.1533423670620731,0.1547035396352446,2175456,0.011729075133851907
1972-12-20,0.1560644954442978,0.1592401847460988,0.1556107676943347,0.1565180261925602,1801075,-0.002897822482239243
1972-12-21,0.1560644954442978,0.1578791984979103,0.1547035091961092,0.1560644954442978,1062432,0.0
1972-12-22,0.1569717973470688,0.1569717973470688,0.1547035519734583,0.1560645385979756,743702,0.005813634293873271
1972-12-26,0.1560644954442978,0.1583327401907117,0.1560644954442978,0.1569717539425232,526157,-0.005780031305655076
1972-12-27,0.1556107252836227,0.1578791554689521,0.1556107252836227,0.1560644529099251,1441872,-0.0029075809932507246
1972-12-29,0.1556107252836227,0.1578791554689521,0.1556107252836227,0.1556107252836227,1386221,0.0
1973-01-02,0.1583327203989029,0.1592401648408581,0.1565180066275931,0.1565180066275931,1325510,0.017492336150474186
1973-01-03,0.1587864607572555,0.1596939053341369,0.1574254744768298,0.1583327439410844,1603766,0.002865739672819778
1973-01-04,0.1606011539697647,0.1606011539697647,0.1574254647881878,0.1587864509848525,2322173,0.011428513513399796
1973-01-05,0.16150863468647,0.1628696211881452,0.1592402144049351,0.1606011899620693,2570074,0.005650524260094381
1973-01-08,0.1578792333602905,0.15969393681462,0.1574255055101368,0.15969393681462,1937674,-0.022471871756114536
1973-01-09,0.1578792333602905,0.1592402199090076,0.1569717886045244,0.1578792333602905,1350806,0.0
1973-01-10,0.1596939116716385,0.1610548980060753,0.1578792085030246,0.1578792085030246,2119805,0.01149409122862144
1973-01-11,0.1619621664285659,0.1624158942349238,0.1596939214002269,0.1596939214002269,2661139,0.014203764772143357
1973-01-12,0.1592402160167694,0.162415905942194,0.1578792295013182,0.1619621781031305,2944454,-0.01680608793904359
1973-01-15,0.1596939116716385,0.1615086148402523,0.1583327502245678,0.1592401948374615,2033798,0.0028491273512294413
1973-01-16,0.1592402160167694,0.1596939329112917,0.1578792295013182,0.1596939329112917,1153498,-0.0028410328867262136
1973-01-17,0.1592402160167694,0.1592402160167694,0.1578792295013182,0.1592402160167694,1912378,0.0
1973-01-18,0.1592402160167694,0.1610549194267429,0.1583327712831835,0.1592402160167694,1168675,0.0
1973-01-19,0.1587864607572555,0.1596939053341369,0.1569717576606587,0.1592401885179658,2231107,-0.0028495016577101406
1973-01-22,0.1574253141880035,0.1601472839773734,0.1574253141880035,0.1587862990826885,2038858,-0.00857218280929406
1973-01-23,0.1560644954442978,0.1565180261925602,0.1542497814461463,0.1565180261925602,2747146,-0.00864421805809823
1973-01-24,0.1547035276889801,0.1574254895661946,0.1542497998847796,0.1560645140998574,2231107,-0.00872054692159907
1973-01-26,0.1492594480514526,0.1547035703073756,0.146083582382493,0.1547035703073756,3506026,-0.03519040398660078
1973-01-29,0.1492594480514526,0.1510741518219125,0.1492594480514526,0.1492594480514526,2018621,0.0
1973-01-30,0.1497128754854202,0.1515275778687523,0.1492593339601394,0.1492593339601394,2473949,0.003037847452117548
1973-01-31,0.1519812494516372,0.1519812494516372,0.1492592789635965,0.149712820321764,1219267,0.015151495546807059
1973-02-01,0.1515276134014129,0.1542497606432909,0.1515276134014129,0.1519813410901841,3030461,-0.0029848159023634357
1973-02-02,0.1506203860044479,0.1519813723490087,0.1506203860044479,0.1515276445669169,1042195,-0.0059872083813637955
1973-02-05,0.1497128754854202,0.1519813054511259,0.1497128754854202,0.1506203197056327,1507642,-0.006025150665866064
1973-02-06,0.1497128754854202,0.1510740363434715,0.1474446315768073,0.1497128754854202,2620666,0.0
1973-02-07,0.1465373337268829,0.1497130250277794,0.145176346621954,0.1497130250277794,2605488,-0.021210879480078826
1973-02-08,0.1488057225942611,0.1501666983580359,0.1460835740649444,0.1465372910237633,1472227,0.015479938181528707
1973-02-09,0.1510740965604782,0.1515276382665373,0.148805676635132,0.148805676635132,1735306,0.015243862444740408
1973-02-12,0.1519812494516372,0.1533422237511268,0.1510739806782779,0.1510739806782779,3242947,0.006004688505920397
1973-02-13,0.1551570296287536,0.1596938796697108,0.1537960435670522,0.1537960435670522,4032182,0.020895868329645406
1973-02-14,0.1528888493776321,0.1560645395774803,0.1528888493776321,0.1551570947654787,1998384,-0.014618610942402022
1973-02-15,0.1547035276889801,0.155610786295657,0.1515276519503812,0.1528888244184424,2236166,0.011869265278239949
1973-02-16,0.1547035276889801,0.1560645140998574,0.1533423552209188,0.1547035276889801,2322173,0.0
1973-02-20,0.1556107252836227,0.1565179835345807,0.1551570086018562,0.1551570086018562,1027018,0.005864104123510572
1973-02-21,0.1569717973470688,0.157879242153375,0.1556108107225515,0.1556108107225515,1568352,0.008746646871321762
1973-02-22,0.1578792333602905,0.1578792333602905,0.156064529905961,0.1569717886045244,1704950,0.005780885665820357
1973-02-23,0.1560644954442978,0.1587864569961358,0.1551570508889106,0.1578791984979103,2028739,-0.01149446876177418
1973-02-26,0.1551570296287536,0.1560644740597995,0.1542497603103064,0.1560644740597995,2190634,-0.005814684582554963
1973-02-27,0.1560644954442978,0.1574254707479473,0.1542497814461463,0.1551570508889106,1674595,0.005848692886912588
1973-02-28,0.1543705463409423,0.1566474505211802,0.1520936421607046,0.1566474505211802,4189018,-0.010854160637453147
1973-03-01,0.1543705463409423,0.1561920279405344,0.1534598989172212,0.1543705463409423,1563293,0.0
1973-03-02,0.15391506254673,0.1552813187598728,0.1525490040710788,0.1543704849462497,2048976,-0.002950587433993457
1973-03-05,0.1534599512815475,0.1552814335026743,0.1511830463243735,0.153915176279957,2878685,-0.002956898809330921
1973-03-06,0.15391506254673,0.1548258963603531,0.1530044154851823,0.153459837884702,3116467,0.002965667989477838
1973-03-07,0.1571027338504791,0.1571027338504791,0.1539151810598576,0.1539151810598576,3708394,0.020710587066689934
1973-03-08,0.1589241027832031,0.159379514191689,0.1575580333389864,0.1575580333389864,4421741,0.011593489738106477
1973-03-09,0.1598350703716278,0.1598350703716278,0.1580135770088726,0.1589242358068481,3860170,0.005732092064520966
1973-03-12,0.1580134034156799,0.1593794725025719,0.156647345314201,0.1593794725025719,1239504,-0.011397166790194424
1973-03-13,0.1575581580400467,0.1589242285654542,0.1557366757457128,0.158013569808973,3030461,-0.0028810554408198463
1973-03-14,0.1571027338504791,0.1584689911156261,0.1566475088379324,0.1575581566006697,2600429,-0.0028905148120088597
1973-03-15,0.1557365953922271,0.1571026542273815,0.154825937105607,0.1571026542273815,849946,-0.008695828676999473
1973-03-16,0.1571027338504791,0.1580135683654356,0.1543706038100482,0.155736674322976,2210870,0.008772109437806597
1973-03-19,0.1557365953922271,0.1571026542273815,0.1552813596249794,0.1571026542273815,971366,-0.008695828676999473
1973-03-20,0.1557365953922271,0.1575580767467538,0.1552813596249794,0.1557365953922271,1421635,0.0
1973-03-21,0.1520935893058776,0.1566473960838364,0.1520935893058776,0.1557365622244941,4103011,-0.023392100470505772
1973-03-22,0.145263135433197,0.1511830031417231,0.1448077128272329,0.1511830031417231,4725293,-0.0449095448654564
1973-03-23,0.143897145986557,0.1457186287080903,0.1402541805434904,0.1452632168323544,4183958,-0.009403551992502424
1973-03-26,0.1461739540100097,0.1484506713209175,0.1443524725041674,0.1443524725041674,2868566,0.015822468248712918
1973-03-27,0.15391506254673,0.1543704849462497,0.1470845504601501,0.1470845504601501,2580192,0.05295819346988595
1973-03-28,0.1543705463409423,0.1561920279405344,0.1516384063322085,0.1539151237602966,1629062,0.002959319163931662
1973-03-29,0.1534599512815475,0.1552814335026743,0.1530045285455003,0.1543705990160042,1158557,-0.0058987616548539235
1973-03-30,0.1502721309661865,0.1539150934479175,0.1493614837218102,0.1534598686944951,1360925,-0.020772978804824538
1973-04-02,0.1466291695833206,0.1516383776046162,0.1466291695833206,0.1502721320923526,591926,-0.024242428449262055
1973-04-03,0.1461739540100097,0.1470846013868608,0.1420755684411195,0.1466291898150752,3202474,-0.003104536257038548
1973-04-04,0.1470847129821777,0.1475401358849193,0.145718642011663,0.1461740649144046,1118083,0.006230651543472909
1973-04-05,0.1429861932992935,0.1466291667226718,0.1425309575659224,0.1466291667226718,1942733,-0.02786502825334969
1973-04-06,0.145263135433197,0.146173969659704,0.142075583652032,0.1429862311263789,2261462,0.01592420975315778
1973-04-09,0.1461739540100097,0.1475400239440664,0.1438970499469618,0.1452631198810185,2954573,0.0062701288533839605
1973-04-10,0.1493616104125976,0.1498170223044203,0.1457186338554201,0.1461740567326705,4330675,0.021807280402154294
1973-04-11,0.1489061713218689,0.1520937246547229,0.1475401115619862,0.1493615941495311,3758986,-0.003049237949902861
1973-04-12,0.1489061713218689,0.150272242067178,0.1479955234042219,0.1489061713218689,1219267,0.0
1973-04-13,0.1489061713218689,0.1493615941495311,0.1466292768920883,0.1489061713218689,1107965,0.0
1973-04-16,0.1489061713218689,0.1511830767370759,0.1489061713218689,0.1489061713218689,1897200,0.0
1973-04-17,0.1475400477647781,0.1498169412100162,0.1475400477647781,0.1489061069339685,1371043,-0.009174391799637638
1973-04-18,0.1484507322311401,0.1489061439897838,0.1470846617365765,0.1475400844806448,1441872,0.0061724560901179615
1973-04-19,0.1484507322311401,0.1507276262429912,0.1479954962392886,0.1484507322311401,3364368,0.0
1973-04-23,0.1489061713218689,0.1493615941495311,0.1466292768920883,0.1484507594796331,2069213,0.0030679477553512413
1973-04-24,0.1466291695833206,0.1479954150955841,0.1461739338410681,0.1479954150955841,3870288,-0.015291520279750115
1973-04-25,0.145263135433197,0.146629205513508,0.1448077128272329,0.146629205513508,1087728,-0.009316251016121102
1973-04-26,0.1425310671329498,0.143441726051848,0.1411648205970747,0.143441726051848,2696554,-0.01880771946784532
1973-04-27,0.143441766500473,0.1438971784790425,0.1416202723822126,0.1425311073247814,1725187,0.006389479752324512
1973-04-30,0.143897145986557,0.1443525688477202,0.1411648285281247,0.1434417341108211,1148438,0.0031746645150421138
1973-05-01,0.143897145986557,0.1448077939711912,0.1425310751407595,0.143897145986557,1416576,0.0
1973-05-02,0.143897145986557,0.1457186287080903,0.1434417341108211,0.143897145986557,2352528,0.0
1973-05-03,0.1470847129821777,0.1484507839526924,0.1434417472065218,0.1434417472065218,1907318,0.02215170407840117
1973-05-04,0.1484507322311401,0.1502722144843475,0.1470846617365765,0.1470846617365765,2544778,0.00928729588048971
1973-05-07,0.1484507322311401,0.1484507322311401,0.1470846617365765,0.1484507322311401,1639181,0.0
1973-05-08,0.1484507322311401,0.1484507322311401,0.1470846617365765,0.1484507322311401,1113024,0.0
1973-05-09,0.1484507322311401,0.1502722144843475,0.1484507322311401,0.1484507322311401,2716790,0.0
1973-05-10,0.1484507322311401,0.1484507322311401,0.1470846617365765,0.1484507322311401,1543056,0.0
1973-05-11,0.1484507322311401,0.1484507322311401,0.1470846617365765,0.1484507322311401,865123,0.0
1973-05-14,0.1470847129821777,0.1484507839526924,0.1470847129821777,0.1484507839526924,758880,-0.009201835709610973
1973-05-15,0.1484507322311401,0.1484507322311401,0.1452631794833691,0.1470846617365765,2802797,0.00928729588048971
1973-05-16,0.1470847129821777,0.1484507839526924,0.1470847129821777,0.1484507839526924,885360,-0.009201835709610973
1973-05-17,0.1470847129821777,0.1484507839526924,0.1470847129821777,0.1470847129821777,1011840,0.0
1973-05-18,0.145263135433197,0.147084617134051,0.143441653732343,0.147084617134051,4796122,-0.012384547054876016
1973-05-21,0.145263135433197,0.145263135433197,0.143441653732343,0.145263135433197,2200752,0.0
1973-05-22,0.145263135433197,0.148450687214362,0.145263135433197,0.145263135433197,2023680,0.0
1973-05-23,0.1470847129821777,0.1470847129821777,0.1452632300943498,0.1452632300943498,1193971,0.012539847384875014
1973-05-24,0.1502721309661865,0.1502721309661865,0.1452630987491253,0.1470845799899908,1887082,0.02167062721463786
1973-05-25,0.15391506254673,0.15391506254673,0.1502721007963883,0.1502721007963883,2241226,0.024242230126910513
1973-05-29,0.1557365953922271,0.1557365953922271,0.1539151030522814,0.1539151030522814,1077610,0.011834662672758567
1973-05-30,0.154493436217308,0.1563217727811743,0.1508367851429687,0.1563217727811743,1441872,-0.007982447361123857
1973-05-31,0.1526650637388229,0.156321724715512,0.1526650637388229,0.1544933887138209,1451990,-0.011834628857068874
1973-06-01,0.1508367359638214,0.1526650609048799,0.1508367359638214,0.1526650609048799,2463830,-0.011976071867558225
1973-06-04,0.1476373523473739,0.1508368827579026,0.1458090256269924,0.1508368827579026,1391280,-0.02121090459829944
1973-06-05,0.1526650637388229,0.1526650637388229,0.1476372114076781,0.1476372114076781,1730246,0.034054467324904136
