Price,Close,High,Low,Open,Volume
Ticker,CI,CI,CI,CI,CI
Date,,,,,
2007-05-01,50.884368896484375,51.42165551383157,45.54489359338358,47.53012187620042,66437100
2007-06-01,47.55439758300781,52.465862854418475,46.61642072124344,50.875253024705586,48361200
2007-07-01,47.03480911254883,50.131602773319976,45.686794070362374,47.563087108889285,38894800
2007-08-01,47.071250915527344,47.47201108654134,39.17442745577037,44.420760741904736,62452800
2007-09-01,48.53767776489258,49.776395540295496,46.37902834400298,47.31717683612891,31332000
2007-10-01,47.81822204589844,50.077493621289385,45.17633001953925,48.78387639918721,30919200
2007-11-01,48.83852767944336,49.576432692226064,43.91914471006973,47.071192073136494,46146400
2007-12-01,48.94785690307617,51.8357185222789,47.71801263183797,49.084507811070175,37990300
2008-01-01,44.82004928588867,51.9180007947036,43.68109699535251,49.020505889515086,50903200
2008-02-01,40.61959457397461,45.74032289929978,40.45558517246896,45.248294694782835,42237600
2008-03-01,36.965824127197266,41.12072208265272,33.48518725396519,40.49201838316479,64629900
2008-04-01,38.95173263549805,40.58422241713014,35.93299831823678,37.392204923647995,46105100
2008-05-01,37.027408599853516,39.15238232101906,35.15779869264102,38.213018106937,58869600
2008-06-01,32.275856018066406,38.696371978376895,31.984014699781653,36.93620207052156,65838000
2008-07-01,33.762428283691406,34.65619283943618,29.932006274054334,32.18465992190513,70331000
2008-08-01,38.19476318359375,40.25589256479615,31.09936325363562,33.096656054200686,55255900
2008-09-01,30.989931106567383,39.653979060613196,28.90144045166447,38.20389089545934,55093100
2008-10-01,14.865677833557129,32.18465085344206,8.955887032005258,31.190565462931218,169982400
2008-11-01,11.044378280639648,17.63817371497899,7.296038707680701,14.965999259969143,138476900
2008-12-01,15.367283821105957,15.905366883067472,10.041174751172969,10.734298724877828,100434000
2009-01-01,15.832405090332031,17.1639313647667,12.777188429765252,15.42200220327409,95698400
2009-02-01,14.373197555541992,21.03083268661847,14.209036393817637,15.513203690281891,127146900
2009-03-01,16.042163848876953,17.62905192068742,11.564220621653192,14.272874129474515,127019600
2009-04-01,18.02927017211914,19.941049936759626,15.404004391289796,15.733306703194483,89773500
2009-05-01,20.279504776000977,22.52973314816347,16.96819110636958,18.06586458943181,99781200
2009-06-01,22.03577995300293,23.417018332490848,18.1573365588419,20.535627796736968,121545800
2009-07-01,25.978256225585938,26.673449216522254,21.130201999348092,21.843688211192877,118155200
2009-08-01,26.920425415039062,28.301663883159513,24.231126594904364,25.859341859147207,83689000
2009-09-01,25.694690704345703,30.186001731484154,25.109265774525202,26.911277977068877,106220300
2009-10-01,25.46601104736328,27.551590154973777,24.54213616066888,25.557484136633786,94423700
2009-11-01,29.344446182250977,30.414675182946116,25.219025128180515,25.548327432827286,71541900
2009-12-01,32.26243209838867,34.869403492164295,29.216390277242123,29.481660285422866,77039900
2010-01-01,30.890338897705078,35.91218942363629,30.8354540078572,32.26242973923497,82770600
2010-02-01,31.33855438232422,32.60087897775809,29.27127231071902,30.81716012344214,78289500
2010-03-01,33.460723876953125,34.768780610627,30.597626659012047,31.63126940991991,80074700
2010-04-01,29.359905242919922,34.442483056972236,29.304957190555307,33.554175424238124,95724400
2010-05-01,30.651161193847656,31.685990195936103,28.18771222540438,29.662117004843218,94385400
2010-06-01,28.444122314453125,32.91312731799401,28.343387716370554,30.28484006543326,71315700
2010-07-01,28.169391632080078,29.350746866019943,26.667513064471937,28.370862593411623,76506700
2010-08-01,29.50642967224121,32.05229669156126,28.380019061008426,28.64559607201719,63081200
2010-09-01,32.7666130065918,33.004717804507,29.662118823169255,29.9276959079885,50353700
2010-10-01,32.19882583618164,33.66407249232386,31.43873022500274,33.013869506999725,57407000
2010-11-01,33.70986557006836,35.30332093251332,31.933250001864096,32.345351731263214,63757900
2010-12-01,33.57249450683594,35.120161442130616,32.92229154822901,34.09448882497653,51990300
2011-01-01,38.4810676574707,39.076322432070796,33.66406394786395,33.755644024018146,64229300
2011-02-01,38.52686309814453,40.29431872154052,37.60192686459726,38.62759945389612,40821800
