,CI_Return,SP500_Return
134,-0.03586510818358435,0.007916567590839696
135,-0.0007523514004406096,0.01343142201418468
136,0.013230423264338986,0.022853405991703157
137,0.02611494746654519,0.0022567099722681228
138,-0.08994842315306817,-0.045748016719207696
139,0.09037461192159668,0.01881393514756069
140,0.032293272802566664,0.05420332732833044
141,0.0960573805132463,0.026101002422918018
142,0.0833333678907997,0.07337615178140577
143,-0.03359881377852458,-0.021505414489508046
144,0.11630262014628401,0.061317039054128886
145,0.008243860908212719,0.0059275902346540565
146,-0.04497170097313519,-0.04261401064074877
147,0.035396234307988994,0.05840557906734034
148,0.15544489779532267,0.05857688480332501
149,0.021582658469050164,0.043452614795275846
150,0.12919360612256114,0.07814580943742477
151,-0.08082620357181614,-0.057465631708528364
152,0.01567845541993007,0.053153590615567126
